Video_ID,Author,Comment,Comment_No_Stopword,Sentiment,Sentiment_Words
EsEtOevueaA,"Vinnie, Cousin of Vito",Funny how ppl can still be fans of a product that is ran by a rapist and this man will get off and the fans will be happy about it. Fandom is helluva drug. Smh,Funny ppl still fans product ran rapist man get fans happy it. Fandom helluva drug. Smh,-0.1531,Negative
EsEtOevueaA,Joshua Gonsalves,"So people are getting upset over a black eye, but nobody said anything when it was Baker covered in blood","people getting upset black eye, nobody said anything Baker covered blood",-0.3818,Negative
EsEtOevueaA,Neil EFC 87,"I fully expect the second law suit to be thrown out shortly too.
It smacks as being little more than a revenge act, or to put it more bluntly: I got fired for incompetence, but I have one more card to play - the race card!","fully expect second law suit thrown shortly too. smacks little revenge act, put bluntly: got fired incompetence, one card play - race card!",-0.8359,Negative
nDmocwvBkGA,WrestleTalk,"OLI: Join WrestleLeague here 👉 https://wrestletalk.com/league/
What did you think of AEW Dynamite? Let me know in the comments!
WWE Backstage ‘Chaos’? 👉 https://www.youtube.com/watch?v=Tu2v_k2mJt0
More wrestling news on https://wrestletalk.com/
0:09 - WWE Rehires Released Talent!
2:00 - Bizarre New WWE Talent Rule Revealed
3:04 - AEW Cancels Multiple Shows!
6:05 - AEW Dynamite Review",OLI: Join WrestleLeague 👉 https://wrestletalk.com/league/ think AEW Dynamite? Let know comments! WWE Backstage ‘Chaos’? 👉 https://www.youtube.com/watch?v=Tu2v_k2mJt0 wrestling news https://wrestletalk.com/ 0:09 - WWE Rehires Released Talent! 2:00 - Bizarre New WWE Talent Rule Revealed 3:04 - AEW Cancels Multiple Shows! 6:05 - AEW Dynamite Review,0.8134,Positive
nDmocwvBkGA,BOUTILLIER Quentin,"What is the need of a clock if its to always over pass it everytime?
Each wrestling review wrestle talk is doing should add a punishment for each time they overpass their time.
Like singing the worst wrestling songs, wearing weird outfits i dunno","need clock always pass everytime? wrestling review wrestle talk add punishment time overpass time. Like singing worst wrestling songs, wearing weird outfits dunno",-0.7579,Negative
nDmocwvBkGA,Stephan Pierson,This thumbnail didn't age well,thumbnail age well,0.2732,Positive
nDmocwvBkGA,Kami Kong,IT. SHOULD. ALWAYS. BE. PENTAGON JR.,IT. SHOULD. ALWAYS. BE. PENTAGON JR.,0.0,Neutral
nDmocwvBkGA,NJ,"The reason WWE banned blood, is  because they're weak and pathetic and want boring long matches that are not exciting !","reason WWE banned blood, they're weak pathetic want boring long matches exciting !",-0.8268,Negative
nDmocwvBkGA,Harieth,Freezing Cold Take,Freezing Cold Take,-0.1027,Negative
nDmocwvBkGA,J Robert Jackson,No one told Brooke and Cody 🤔.,one told Brooke Cody 🤔.,0.0,Neutral
nDmocwvBkGA,James Shak,I guess wwe isn’t banning blood anymore,guess wwe isn’t banning blood anymore,0.0,Neutral
nDmocwvBkGA,Quinterrious Kelly,Welp this aged like milk,Welp aged like milk,0.3612,Positive
nDmocwvBkGA,Christopher Brewer,"Banning blood? Nobody told Brock, apparently.","Banning blood? Nobody told Brock, apparently.",0.0,Neutral
nDmocwvBkGA,qszno,cant take you guys seriously anymore the clickbait is literally horrible,cant take guys seriously anymore clickbait literally horrible,-0.4556,Negative
nDmocwvBkGA,darin brooks,Well I guess the blood ban hasn't been in affect yet. Bc Brock was bleeding all over the place.,Well guess blood ban affect yet. Bc Brock bleeding place.,-0.3612,Negative
nDmocwvBkGA,SKeL GOOAALL,The BCC promo and the farm skit were AMAZING in two very different ways,BCC promo farm skit AMAZING two different ways,0.6739,Positive
nDmocwvBkGA,SKeL GOOAALL,So Oli can't do 5 minutes of new but he can do the Dynamite review ? That's weird,Oli can't 5 minutes new Dynamite review ? That's weird,-0.3,Negative
nDmocwvBkGA,SKeL GOOAALL,"AEW still had some dark matches before Dynamite, but obviously they're not gonna be on youtube","AEW still dark matches Dynamite, obviously they're gonna youtube",0.1779,Positive
nDmocwvBkGA,Bryan Morrison,It's money for Sponsors ther PPVs hv blood. The whole point going PG was to make more lot's more money,money Sponsors ther PPVs hv blood. whole point going PG make lot's money,0.0,Neutral
nDmocwvBkGA,The Wrestler,"Really? Not only would they not let Finn wrestle while bleeding, but they’re trying to stop them from even taking pictures of their injuries? Then why are they selling Finn: 14 Staples shirts, or when they sold Cesaro’s Twith Thyborg shirts when he got his teeth knocked out? It’s like they forgot how over Stone Cold or Becky Lynch got by showing some blood. I’m not sure how true or how enforced this is, I mean after Jacy Jane just bled & it made the match a lot better.","Really? would let Finn wrestle bleeding, they’re trying stop even taking pictures injuries? selling Finn: 14 Staples shirts, sold Cesaro’s Twith Thyborg shirts got teeth knocked out? It’s like forgot Stone Cold Becky Lynch got showing blood. I’m sure true enforced is, mean Jacy Jane bled & made match lot better.",0.8334,Positive
nDmocwvBkGA,Wayne S,Ok ok ok wwe is getting to be only meant for children,Ok ok ok wwe getting meant children,0.6808,Positive
nDmocwvBkGA,KJ,Damn so they have to change their name to just The Line. Reigns won’t be happy about that.,Damn change name Line. Reigns won’t happy that.,0.25,Positive
nDmocwvBkGA,sheep with a chair,Luke,Luke,0.0,Neutral
nDmocwvBkGA,Urbain Delva,"So, if another one of their wrestlers accidentally gets cut open during a match, will they get fined or reprimanded? That's what it sounds like to me. 🤷‍♂️","So, another one wrestlers accidentally gets cut open match, get fined reprimanded? That's sounds like me. 🤷‍♂️",-0.25,Negative
Tu2v_k2mJt0,WrestleTalk,"PETE: What do you think about the WWE Draft? Let us know in the comments!
WWE & AEW Stars Leave! WWE Confused By WWE Draft 2023! WWE Raw Review 👉 https://www.youtube.com/watch?v=XQS0Y84jltM
More wrestling news on https://wrestletalk.com/
0:00 - Welcome...
0:18 - WWE Backstage Chaos?
1:42 - Vince McMahon Pitches ‘Scoffed At’
3:15 - Title Unification Was A Last-Minute Decision
4:21 - Final WWE Draft Picks
4:46 - AEW: All In Update
6:35 - 1 Minute 1 Take: NXT
8:21 - WWE Release Returning?",PETE: think WWE Draft? Let us know comments! WWE & AEW Stars Leave! WWE Confused WWE Draft 2023! WWE Raw Review 👉 https://www.youtube.com/watch?v=XQS0Y84jltM wrestling news https://wrestletalk.com/ 0:00 - Welcome... 0:18 - WWE Backstage Chaos? 1:42 - Vince McMahon Pitches ‘Scoffed At’ 3:15 - Title Unification Last-Minute Decision 4:21 - Final WWE Draft Picks 4:46 - AEW: Update 6:35 - 1 Minute 1 Take: NXT 8:21 - WWE Release Returning?,-0.8416,Negative
Tu2v_k2mJt0,G2,"WTF would Wrestletalk do without Uncle Dave’s rumors to poach? Twice as much commentary about the new “moves” in the latest Dynamite main event I guess. But it’s fine. This ratings for this niche business are literally shrinking by the month, but everything’s fine. 🔥","WTF would Wrestletalk without Uncle Dave’s rumors poach? Twice much commentary new “moves” latest Dynamite main event guess. it’s fine. ratings niche business literally shrinking month, everything’s fine. 🔥",-0.3034,Negative
Tu2v_k2mJt0,SKeL GOOAALL,Vince probably pitched Bock vs Roman since he used to book that match every 6 months,Vince probably pitched Bock vs Roman since used book match every 6 months,0.0,Neutral
Tu2v_k2mJt0,SKeL GOOAALL,"You randomly quoting Meltzer out of context without even listening to what he really said is straght bs, people being happy doesn't mean that the draft wasnt a chaotic process and Bianca / Street Profits knowing where they're gonna be drafted doesn't mean that the rest of the roster knew.
Plus it was OBVIOUS that they knew we don't need any report because the street profits came out with brand new blue gear and Bianca's promo was PRE RECORDED","randomly quoting Meltzer context without even listening really said straght bs, people happy mean draft wasnt chaotic process Bianca / Street Profits knowing they're gonna drafted mean rest roster knew. Plus OBVIOUS knew need report street profits came brand new blue gear Bianca's promo PRE RECORDED",0.9028,Positive
Tu2v_k2mJt0,TCW OnlineTv,"Ya'll got rid of the original intro ""Support WrestleTalk"" again 😢","Ya'll got rid original intro ""Support WrestleTalk"" 😢",0.6124,Positive
Tu2v_k2mJt0,p Guerra,"I know Wembley will sell out.. but that means about 15,000 people will have very shitty seats. Hopefully they put big screens everywhere so the people can see the match because DAMN they're gonna be far away..","know Wembley sell out.. means 15,000 people shitty seats. Hopefully put big screens everywhere people see match DAMN they're gonna far away..",-0.6523,Negative
Tu2v_k2mJt0,jamescooling,"If you're gunna charge us crazy money for tickets, please don't rub your gross numbers in our faces.","gunna charge us crazy money tickets, please rub gross numbers faces.",-0.4939,Negative
Tu2v_k2mJt0,Patrick Schattilly,Return support Wrestle Talk can I get a Yes Please!!,Return support Wrestle Talk get Yes Please!!,0.8065,Positive
Tu2v_k2mJt0,Alvin Reforma,It's Hornswoggle.,Hornswoggle.,0.0,Neutral
Tu2v_k2mJt0,proudmanxman,"New set causes me to projectile vomit...need to remember to not
 eat beans on toast before watching",New set causes projectile vomit...need remember eat beans toast watching,0.0,Neutral
Tu2v_k2mJt0,taltagteamchamps,I love  Dave melatzer news 🤣,love Dave melatzer news 🤣,0.6369,Positive
Tu2v_k2mJt0,NVC,No one in WWE is talking to Meltzer.,one WWE talking Meltzer.,0.0,Neutral
Tu2v_k2mJt0,Jordan,Where can you get tickets for live watch for night of champions?,get tickets live watch night champions?,0.5267,Positive
Tu2v_k2mJt0,`Jeb`ConsPiracy`,Wrestletalk > Cultaholic,Wrestletalk > Cultaholic,0.0,Neutral
Tu2v_k2mJt0,Jim O'Leary,"""#employable""
Really, Miss Fox?! Like... really?!?","""#employable"" Really, Miss Fox?! Like... really?!?",-0.4619,Negative
Tu2v_k2mJt0,Jayse with a Y,If there’s a big toy spider and not a head in that box I’m out,there’s big toy spider head box I’m,0.0,Neutral
Tu2v_k2mJt0,Aaron Nathan,I’d honestly stop quoting stuff from Meltzer. He is clearly on AEW’s payroll and can no longer be relied upon as a bi-partisan news source.,I’d honestly stop quoting stuff Meltzer. clearly AEW’s payroll longer relied upon bi-partisan news source.,0.5423,Positive
Tu2v_k2mJt0,Deathifyin,"Lol as much as i love AEW and TK, he lets false news get to him a little too much. I feel he should just ignore it, or have someone work on his Twitter account and filter through what he posts.","Lol much love AEW TK, lets false news get little much. feel ignore it, someone work Twitter account filter posts.",0.6969,Positive
Tu2v_k2mJt0,logan Miller,ESPN gets news reports wrong all the time,ESPN gets news reports wrong time,-0.4767,Negative
Tu2v_k2mJt0,demarco adkins,We are getting closer and closer to finally seeing Support WrestleTalk make a return.,getting closer closer finally seeing Support WrestleTalk make return.,0.4019,Positive
Tu2v_k2mJt0,Antonio Gutierrez,So Ricochet is gonna have his current girlfriend on Raw But Also His Ex There To That's Gonna Get Awkward 😆,Ricochet gonna current girlfriend Raw Also Ex That's Gonna Get Awkward 😆,-0.1531,Negative
XQS0Y84jltM,ANTI- ROXAS,The Kofi Kingston squash match is literally the last time I ever fully watched WWE. It has been strictly wrestletalk ever since.,Kofi Kingston squash match literally last time ever fully watched WWE. strictly wrestletalk ever since.,0.0,Neutral
XQS0Y84jltM,Darius Jefferson,Sooooo are they splitting the tagteam belts or not?,Sooooo splitting tagteam belts not?,0.0,Neutral
XQS0Y84jltM,Dillon Haggett,"""WWE & AEW Stars Leave!"" names Alicia Fox and Leva Bates, who weren't stars. 11:59 it does make sense though. When they lose the rag titles they'll be Raw exclusive. Not hard to figure out.","""WWE & AEW Stars Leave!"" names Alicia Fox Leva Bates, stars. 11:59 make sense though. lose rag titles they'll Raw exclusive. hard figure out.",-0.4389,Negative
XQS0Y84jltM,Eddie Blake,SUPPORT! WRESTLE TALK!,SUPPORT! WRESTLE TALK!,0.508,Positive
XQS0Y84jltM,SKeL GOOAALL,"They could have done a 30 minutes RAW where they only read the draft picks it would have been the same, 2 out of 5 show and I'm being nice","could done 30 minutes RAW read draft picks would same, 2 5 show I'm nice",0.4215,Positive
XQS0Y84jltM,SKeL GOOAALL,Alpha academy can't get more than a 2 minutes match on a fking 3 hours show it's crazy,Alpha academy can't get 2 minutes match fking 3 hours show crazy,-0.34,Negative
XQS0Y84jltM,SKeL GOOAALL,Roman was drafted with Paul and Solo and they still call him the number one pick so yeah Rhea definitely should have been drafted with the JD,Roman drafted Paul Solo still call number one pick yeah Rhea definitely drafted JD,0.6369,Positive
XQS0Y84jltM,SKeL GOOAALL,"The free agents are just jobbers, they did that so they can loose on every show","free agents jobbers, loose every show",0.25,Positive
XQS0Y84jltM,demarco adkins,The WWE draft was confusing and really didn’t make sense in a way! I feel WWE wasted quite a few picks with Rhea Ripley and the women’s and men’s tag division.,WWE draft confusing really didn’t make sense way! feel WWE wasted quite picks Rhea Ripley women’s men’s tag division.,-0.6588,Negative
XQS0Y84jltM,Apples Oranges,Luke is the funniest 👻 ..,Luke funniest 👻 ..,0.5574,Positive
XQS0Y84jltM,Frank Cadillac,Alicia Fox was my favorite Bella,Alicia Fox favorite Bella,0.4588,Positive
XQS0Y84jltM,Patrick Schattilly,So we now know where Carmella was. We need more happy wrestling news,know Carmella was. need happy wrestling news,0.5719,Positive
XQS0Y84jltM,Huffman Elite Training,The WWE DRAFT reminds me of learning cursive writing ✍️ 🤣 you know dam well you are rarely or ever going to use it,WWE DRAFT reminds learning cursive writing ✍️ 🤣 know dam well rarely ever going use,0.2732,Positive
